frame_idx,time,track_id,nose_x,nose_y,nose_conf,left_ear_conf,right_ear_conf,left_eye_conf,right_eye_conf,left_shoulder_conf,right_shoulder_conf,shoulder_width,head_center_x,head_center_y,head_width,head_width_source,offset,offset_reason,threshold,side,prev_side,turn_recorded,turns_in_window,max_turns,detected,confidence
638,21.27,4,584.3,37.8,0.923,0.825,0.332,0.936,0.809,0.971,0.926,50.5,584.6,31.8,25.3,shoulders*0.5,-0.0113,ok,0.3,center,center,False,0,2,False,0.0
638,21.27,5,493.5,228.3,0.767,0.91,0.107,0.81,0.148,0.985,0.91,66.7,493.5,228.3,33.3,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
639,21.3,1,581.7,441.0,0.363,0.963,0.129,0.461,0.02,0.997,0.957,71.9,,,36.0,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
639,21.3,2,596.6,109.3,0.96,0.901,0.207,0.967,0.768,0.981,0.868,13.7,598.7,101.5,6.9,shoulders*0.5,-0.3116,ok,0.3,left,left,False,1,2,False,0.333
639,21.3,4,584.3,37.8,0.923,0.825,0.332,0.936,0.809,0.971,0.926,50.5,584.6,31.8,25.3,shoulders*0.5,-0.0113,ok,0.3,center,center,False,0,2,False,0.0
639,21.3,5,493.5,228.3,0.767,0.91,0.107,0.81,0.148,0.985,0.91,66.7,493.5,228.3,33.3,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
640,21.33,1,578.2,443.7,0.258,0.986,0.091,0.428,0.008,0.999,0.96,76.0,,,38.0,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
640,21.33,2,597.5,114.0,0.933,0.932,0.132,0.959,0.596,0.984,0.834,13.7,599.9,106.2,6.8,shoulders*0.5,-0.3517,ok,0.3,left,left,False,1,2,False,0.333
640,21.33,4,584.8,37.7,0.956,0.879,0.393,0.965,0.878,0.976,0.932,48.8,584.7,31.7,24.4,shoulders*0.5,0.0009,ok,0.3,center,center,False,0,2,False,0.0
640,21.33,5,493.8,224.1,0.647,0.906,0.145,0.671,0.098,0.984,0.938,80.9,493.8,224.1,40.5,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
641,21.37,1,578.2,443.7,0.258,0.986,0.091,0.428,0.008,0.999,0.96,76.2,,,38.1,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
641,21.37,2,597.5,114.0,0.933,0.932,0.132,0.959,0.597,0.984,0.834,13.7,599.9,106.2,6.8,shoulders*0.5,-0.3518,ok,0.3,left,left,False,1,2,False,0.333
641,21.37,4,584.8,37.7,0.956,0.879,0.393,0.965,0.878,0.976,0.932,48.8,584.7,31.7,24.4,shoulders*0.5,0.0009,ok,0.3,center,center,False,0,2,False,0.0
641,21.37,5,493.8,224.1,0.647,0.906,0.145,0.671,0.098,0.984,0.938,80.9,493.8,224.1,40.5,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
642,21.4,1,578.2,443.7,0.258,0.986,0.091,0.428,0.008,0.999,0.96,76.2,,,38.1,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
642,21.4,2,597.5,114.0,0.933,0.932,0.132,0.959,0.597,0.984,0.834,13.7,599.9,106.2,6.8,shoulders*0.5,-0.3518,ok,0.3,left,left,False,1,2,False,0.333
642,21.4,4,584.8,37.7,0.956,0.879,0.393,0.965,0.878,0.976,0.932,48.8,584.7,31.7,24.4,shoulders*0.5,0.0009,ok,0.3,center,center,False,0,2,False,0.0
642,21.4,5,493.8,224.1,0.647,0.906,0.145,0.671,0.098,0.984,0.938,80.9,493.8,224.1,40.5,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
643,21.43,1,578.2,443.7,0.258,0.986,0.091,0.428,0.008,0.999,0.96,76.2,,,38.1,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
643,21.43,2,597.5,114.0,0.933,0.932,0.132,0.959,0.597,0.984,0.834,13.7,599.9,106.2,6.8,shoulders*0.5,-0.3518,ok,0.3,left,left,False,1,2,False,0.333
643,21.43,4,584.8,37.7,0.956,0.879,0.393,0.965,0.878,0.976,0.932,48.8,584.7,31.7,24.4,shoulders*0.5,0.0009,ok,0.3,center,center,False,0,2,False,0.0
643,21.43,5,493.8,224.1,0.647,0.906,0.145,0.671,0.098,0.984,0.938,80.9,493.8,224.1,40.5,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
644,21.47,1,578.2,443.7,0.258,0.986,0.091,0.428,0.008,0.999,0.96,76.2,,,38.1,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
644,21.47,2,597.5,114.0,0.933,0.932,0.132,0.959,0.597,0.984,0.834,13.7,599.9,106.2,6.8,shoulders*0.5,-0.3518,ok,0.3,left,left,False,1,2,False,0.333
644,21.47,4,584.8,37.7,0.956,0.879,0.393,0.965,0.878,0.976,0.932,48.8,584.7,31.7,24.4,shoulders*0.5,0.0009,ok,0.3,center,center,False,0,2,False,0.0
644,21.47,5,493.8,224.1,0.647,0.906,0.145,0.671,0.098,0.984,0.938,80.9,493.8,224.1,40.5,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
645,21.5,1,578.7,443.0,0.258,0.985,0.093,0.417,0.008,0.999,0.963,77.6,,,38.8,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
645,21.5,2,598.5,115.0,0.838,0.931,0.108,0.9,0.313,0.987,0.82,19.9,598.5,115.0,10.0,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
645,21.5,5,494.7,216.7,0.72,0.917,0.131,0.748,0.129,0.982,0.938,73.1,494.7,216.7,36.5,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
646,21.53,1,578.7,443.0,0.258,0.985,0.093,0.417,0.008,0.999,0.963,77.6,,,38.8,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
646,21.53,2,598.5,115.2,0.846,0.931,0.107,0.906,0.328,0.987,0.819,19.9,598.5,115.2,9.9,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
646,21.53,5,494.8,218.3,0.657,0.913,0.133,0.696,0.098,0.985,0.927,73.9,494.8,218.3,36.9,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
647,21.57,1,578.7,443.0,0.258,0.985,0.093,0.417,0.008,0.999,0.963,77.6,,,38.8,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
647,21.57,2,598.5,115.2,0.846,0.931,0.107,0.906,0.328,0.987,0.819,19.9,598.5,115.2,9.9,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
647,21.57,5,494.8,218.3,0.657,0.913,0.133,0.696,0.098,0.985,0.927,73.9,494.8,218.3,36.9,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
648,21.6,1,578.7,443.0,0.258,0.985,0.093,0.417,0.008,0.999,0.963,77.6,,,38.8,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
648,21.6,2,598.5,115.2,0.846,0.931,0.107,0.906,0.328,0.987,0.819,19.9,598.5,115.2,9.9,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
648,21.6,5,494.8,218.3,0.657,0.913,0.133,0.696,0.098,0.985,0.927,73.9,494.8,218.3,36.9,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
649,21.63,1,577.3,441.4,0.294,0.985,0.09,0.465,0.009,0.999,0.959,79.8,,,39.9,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
649,21.63,2,599.8,109.0,0.702,0.929,0.111,0.808,0.175,0.988,0.836,20.4,599.8,109.0,10.2,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
649,21.63,4,586.0,36.6,0.941,0.87,0.35,0.955,0.842,0.963,0.905,54.2,586.1,30.6,27.1,shoulders*0.5,-0.0041,ok,0.3,center,center,False,0,2,False,0.0
649,21.63,5,502.9,220.6,0.562,0.914,0.133,0.643,0.064,0.988,0.917,70.8,502.9,220.6,35.4,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
650,21.67,1,577.2,441.4,0.294,0.985,0.09,0.465,0.009,0.999,0.959,79.8,,,39.9,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
650,21.67,2,599.8,109.0,0.702,0.929,0.111,0.808,0.175,0.988,0.836,20.4,599.8,109.0,10.2,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
650,21.67,4,586.0,36.6,0.941,0.87,0.35,0.955,0.842,0.963,0.905,54.2,586.1,30.6,27.1,shoulders*0.5,-0.0041,ok,0.3,center,center,False,0,2,False,0.0
650,21.67,5,502.9,220.6,0.562,0.914,0.133,0.643,0.064,0.988,0.917,70.9,502.9,220.6,35.4,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
651,21.7,1,577.2,441.4,0.294,0.985,0.09,0.465,0.009,0.999,0.959,79.8,,,39.9,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
651,21.7,2,599.8,109.0,0.702,0.929,0.111,0.808,0.175,0.988,0.836,20.4,599.8,109.0,10.2,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
651,21.7,4,586.0,36.6,0.941,0.87,0.35,0.955,0.842,0.963,0.905,54.2,586.1,30.6,27.1,shoulders*0.5,-0.0041,ok,0.3,center,center,False,0,2,False,0.0
651,21.7,5,502.9,220.6,0.562,0.914,0.133,0.643,0.064,0.988,0.917,70.9,502.9,220.6,35.4,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
652,21.73,1,577.2,441.4,0.294,0.985,0.09,0.465,0.009,0.999,0.959,79.8,,,39.9,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
652,21.73,2,599.8,109.0,0.702,0.929,0.111,0.808,0.175,0.988,0.836,20.4,599.8,109.0,10.2,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
652,21.73,4,586.0,36.6,0.941,0.87,0.35,0.955,0.842,0.963,0.905,54.2,586.1,30.6,27.1,shoulders*0.5,-0.0041,ok,0.3,center,center,False,0,2,False,0.0
652,21.73,5,502.9,220.6,0.562,0.914,0.133,0.643,0.064,0.988,0.917,70.9,502.9,220.6,35.4,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
653,21.77,1,576.7,441.2,0.305,0.985,0.093,0.478,0.01,0.999,0.961,80.6,,,40.3,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
653,21.77,2,599.7,113.5,0.703,0.946,0.122,0.821,0.165,0.991,0.846,27.1,599.7,113.5,13.5,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
653,21.77,5,504.2,213.4,0.589,0.905,0.138,0.616,0.08,0.982,0.934,75.6,504.2,213.4,37.8,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
654,21.8,1,576.7,441.2,0.305,0.985,0.093,0.478,0.01,0.999,0.961,80.6,,,40.3,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
654,21.8,2,599.7,113.5,0.703,0.946,0.122,0.821,0.165,0.991,0.846,27.1,599.7,113.5,13.5,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
654,21.8,5,504.2,213.4,0.589,0.905,0.138,0.616,0.08,0.982,0.934,75.6,504.2,213.4,37.8,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
655,21.83,1,577.2,442.1,0.355,0.985,0.078,0.546,0.013,0.998,0.952,81.1,,,40.6,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
655,21.83,2,599.1,111.4,0.674,0.934,0.099,0.807,0.151,0.988,0.782,22.3,599.1,111.4,11.1,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
655,21.83,5,503.0,215.0,0.62,0.904,0.125,0.649,0.087,0.98,0.934,71.0,503.0,215.0,35.5,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
656,21.87,1,577.1,442.0,0.351,0.985,0.077,0.544,0.012,0.998,0.952,78.6,,,39.3,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
656,21.87,2,599.4,110.7,0.669,0.932,0.103,0.8,0.151,0.988,0.793,21.0,599.4,110.7,10.5,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
656,21.87,4,586.5,37.0,0.943,0.881,0.341,0.958,0.843,0.965,0.905,52.9,586.8,31.2,26.4,shoulders*0.5,-0.0117,ok,0.3,center,center,False,0,2,False,0.0
656,21.87,5,503.1,214.5,0.63,0.903,0.121,0.659,0.09,0.979,0.932,70.5,503.1,214.5,35.2,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
657,21.9,1,577.1,442.0,0.351,0.985,0.077,0.544,0.012,0.998,0.952,78.6,,,39.3,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
657,21.9,2,599.4,110.7,0.669,0.932,0.103,0.8,0.151,0.988,0.793,21.0,599.4,110.7,10.5,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
657,21.9,4,586.5,37.0,0.943,0.881,0.341,0.958,0.843,0.965,0.905,52.9,586.8,31.2,26.4,shoulders*0.5,-0.0117,ok,0.3,center,center,False,0,2,False,0.0
657,21.9,5,503.1,214.5,0.631,0.903,0.121,0.659,0.09,0.979,0.932,70.5,503.1,214.5,35.2,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
658,21.93,1,576.2,441.1,0.347,0.985,0.074,0.54,0.012,0.999,0.953,79.7,,,39.8,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
658,21.93,2,600.8,112.4,0.581,0.938,0.1,0.745,0.102,0.989,0.791,28.9,600.8,112.4,14.4,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
658,21.93,4,586.6,37.4,0.942,0.885,0.314,0.957,0.831,0.962,0.903,52.3,587.4,31.4,26.1,shoulders*0.5,-0.0305,ok,0.3,center,center,False,0,2,False,0.0
658,21.93,5,503.7,214.1,0.704,0.899,0.126,0.723,0.127,0.978,0.93,66.9,503.7,214.1,33.4,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
659,21.97,1,576.2,441.1,0.347,0.985,0.074,0.54,0.012,0.999,0.953,79.7,,,39.8,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
659,21.97,2,600.9,112.5,0.584,0.938,0.1,0.748,0.102,0.989,0.79,29.2,600.9,112.5,14.6,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
659,21.97,4,586.6,37.4,0.942,0.885,0.315,0.958,0.832,0.962,0.904,52.3,587.4,31.4,26.1,shoulders*0.5,-0.0306,ok,0.3,center,center,False,0,2,False,0.0
659,21.97,5,503.7,214.1,0.706,0.899,0.125,0.725,0.129,0.978,0.93,66.8,503.7,214.1,33.4,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
660,22.0,1,576.2,441.1,0.347,0.985,0.074,0.54,0.012,0.999,0.953,79.7,,,39.8,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
660,22.0,2,600.9,112.5,0.584,0.938,0.1,0.748,0.102,0.989,0.79,29.2,600.9,112.5,14.6,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
660,22.0,4,586.6,37.4,0.942,0.885,0.315,0.958,0.832,0.962,0.904,52.3,587.4,31.4,26.1,shoulders*0.5,-0.0306,ok,0.3,center,center,False,0,2,False,0.0
660,22.0,5,503.7,214.1,0.706,0.899,0.125,0.725,0.129,0.978,0.93,66.8,503.7,214.1,33.4,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
661,22.03,1,576.2,441.1,0.347,0.985,0.074,0.54,0.012,0.999,0.953,79.7,,,39.8,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
661,22.03,2,600.9,112.5,0.584,0.938,0.1,0.748,0.102,0.989,0.79,29.2,600.9,112.5,14.6,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
661,22.03,4,586.6,37.4,0.942,0.885,0.315,0.958,0.832,0.962,0.904,52.3,587.4,31.4,26.1,shoulders*0.5,-0.0306,ok,0.3,center,center,False,0,2,False,0.0
661,22.03,5,503.7,214.1,0.706,0.899,0.125,0.725,0.129,0.978,0.93,66.8,503.7,214.1,33.4,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
662,22.07,1,577.0,440.5,0.322,0.988,0.114,0.495,0.012,0.998,0.972,88.1,,,44.0,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
662,22.07,2,599.8,113.5,0.586,0.942,0.114,0.737,0.104,0.991,0.842,26.6,599.8,113.5,13.3,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
662,22.07,4,588.5,37.9,0.901,0.788,0.316,0.916,0.776,0.926,0.868,52.0,588.9,31.4,26.0,shoulders*0.5,-0.0184,ok,0.3,center,center,False,0,2,False,0.0
662,22.07,5,502.9,213.7,0.595,0.879,0.137,0.595,0.092,0.976,0.933,74.5,502.9,213.7,37.3,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
663,22.1,1,577.0,440.5,0.322,0.988,0.114,0.495,0.012,0.998,0.972,88.1,,,44.0,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
663,22.1,2,599.8,113.5,0.586,0.942,0.114,0.737,0.104,0.991,0.842,26.6,599.8,113.5,13.3,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
663,22.1,4,588.5,37.9,0.901,0.788,0.316,0.916,0.776,0.926,0.868,52.0,588.9,31.4,26.0,shoulders*0.5,-0.0184,ok,0.3,center,center,False,0,2,False,0.0
663,22.1,5,502.9,213.7,0.595,0.879,0.137,0.595,0.092,0.976,0.933,74.5,502.9,213.7,37.3,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
664,22.13,1,577.0,440.5,0.322,0.988,0.114,0.495,0.012,0.998,0.972,88.1,,,44.0,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
664,22.13,2,599.8,113.5,0.586,0.942,0.114,0.737,0.104,0.991,0.842,26.6,599.8,113.5,13.3,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
664,22.13,4,588.5,37.9,0.901,0.788,0.316,0.916,0.776,0.926,0.868,52.0,588.9,31.4,26.0,shoulders*0.5,-0.0184,ok,0.3,center,center,False,0,2,False,0.0
664,22.13,5,502.9,213.7,0.595,0.879,0.137,0.595,0.092,0.976,0.933,74.5,502.9,213.7,37.3,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
665,22.17,1,577.0,440.5,0.322,0.988,0.114,0.495,0.012,0.998,0.972,88.1,,,44.0,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
665,22.17,2,599.8,113.5,0.586,0.942,0.114,0.737,0.104,0.991,0.842,26.6,599.8,113.5,13.3,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
665,22.17,4,588.5,37.9,0.901,0.788,0.316,0.916,0.776,0.926,0.868,52.0,588.9,31.4,26.0,shoulders*0.5,-0.0184,ok,0.3,center,center,False,0,2,False,0.0
665,22.17,5,502.9,213.7,0.595,0.879,0.137,0.595,0.092,0.976,0.933,74.5,502.9,213.7,37.3,shoulders*0.5,0.0,ok,0.3,center,center,False,0,2,False,0.0
666,22.2,1,575.8,440.9,0.311,0.988,0.107,0.488,0.012,0.998,0.971,87.5,,,43.7,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
666,22.2,2,598.4,116.4,0.651,0.946,0.119,0.782,0.13,0.991,0.862,33.9,598.4,116.4,17.0,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
666,22.2,4,589.5,37.3,0.949,0.931,0.144,0.971,0.819,0.962,0.904,54.0,590.2,31.9,27.0,shoulders*0.5,-0.0245,ok,0.3,center,center,False,0,2,False,0.0
666,22.2,5,507.3,212.5,0.462,0.866,0.111,0.466,0.051,0.978,0.928,76.7,,,38.4,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
667,22.23,1,575.8,440.9,0.311,0.988,0.107,0.488,0.012,0.998,0.971,87.5,,,43.7,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
667,22.23,2,598.4,116.4,0.651,0.946,0.119,0.781,0.13,0.991,0.862,33.9,598.4,116.4,17.0,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
667,22.23,4,589.5,37.3,0.949,0.931,0.144,0.971,0.819,0.962,0.904,54.0,590.2,31.9,27.0,shoulders*0.5,-0.0245,ok,0.3,center,center,False,0,2,False,0.0
667,22.23,5,507.3,212.5,0.462,0.866,0.111,0.466,0.051,0.978,0.929,76.7,,,38.4,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
668,22.27,1,575.8,440.9,0.311,0.988,0.107,0.488,0.012,0.998,0.971,87.5,,,43.7,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
668,22.27,2,598.4,116.4,0.651,0.946,0.119,0.781,0.13,0.991,0.862,33.9,598.4,116.4,17.0,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
668,22.27,4,589.5,37.3,0.949,0.931,0.144,0.971,0.819,0.962,0.904,54.0,590.2,31.9,27.0,shoulders*0.5,-0.0245,ok,0.3,center,center,False,0,2,False,0.0
668,22.27,5,507.3,212.5,0.462,0.866,0.111,0.466,0.051,0.978,0.929,76.7,,,38.4,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
669,22.3,1,575.8,440.9,0.311,0.988,0.107,0.488,0.012,0.998,0.971,87.5,,,43.7,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
669,22.3,2,598.4,116.4,0.651,0.946,0.119,0.781,0.13,0.991,0.862,33.9,598.4,116.4,17.0,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
669,22.3,4,589.5,37.3,0.949,0.931,0.144,0.971,0.819,0.962,0.904,54.0,590.2,31.9,27.0,shoulders*0.5,-0.0245,ok,0.3,center,center,False,0,2,False,0.0
669,22.3,5,507.3,212.5,0.462,0.866,0.111,0.466,0.051,0.978,0.929,76.7,,,38.4,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
670,22.33,1,578.3,444.3,0.278,0.987,0.134,0.443,0.011,0.998,0.977,92.4,,,46.2,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
670,22.33,2,597.2,120.8,0.544,0.922,0.223,0.637,0.131,0.985,0.919,46.9,597.2,120.8,23.4,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
670,22.33,4,591.8,35.9,0.954,0.903,0.357,0.965,0.859,0.977,0.941,50.5,593.3,30.2,25.2,shoulders*0.5,-0.061,ok,0.3,center,center,False,0,2,False,0.0
670,22.33,5,510.8,216.2,0.41,0.863,0.157,0.408,0.051,0.98,0.944,72.1,,,36.1,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
671,22.37,1,578.3,444.3,0.278,0.987,0.135,0.443,0.011,0.998,0.977,92.4,,,46.2,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
671,22.37,2,597.2,120.8,0.544,0.922,0.223,0.637,0.131,0.985,0.919,46.9,597.2,120.8,23.4,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
671,22.37,4,591.8,35.9,0.954,0.903,0.357,0.965,0.859,0.977,0.941,50.5,593.3,30.2,25.2,shoulders*0.5,-0.061,ok,0.3,center,center,False,0,2,False,0.0
671,22.37,5,510.8,216.2,0.41,0.863,0.157,0.408,0.051,0.98,0.944,72.1,,,36.1,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
672,22.4,1,578.3,444.3,0.278,0.987,0.135,0.443,0.011,0.998,0.977,92.4,,,46.2,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
672,22.4,2,597.2,120.8,0.544,0.922,0.223,0.637,0.131,0.985,0.919,46.9,597.2,120.8,23.4,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
672,22.4,4,591.8,35.9,0.954,0.903,0.357,0.965,0.859,0.977,0.941,50.5,593.3,30.2,25.2,shoulders*0.5,-0.061,ok,0.3,center,center,False,0,2,False,0.0
672,22.4,5,510.8,216.2,0.41,0.863,0.157,0.408,0.051,0.98,0.944,72.1,,,36.1,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
673,22.43,1,578.3,444.3,0.278,0.987,0.135,0.443,0.011,0.998,0.977,92.4,,,46.2,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
673,22.43,2,597.2,120.8,0.544,0.922,0.223,0.637,0.131,0.985,0.919,46.9,597.2,120.8,23.4,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
673,22.43,4,591.8,35.9,0.954,0.903,0.357,0.965,0.859,0.977,0.941,50.5,593.3,30.2,25.2,shoulders*0.5,-0.061,ok,0.3,center,center,False,0,2,False,0.0
673,22.43,5,510.8,216.2,0.41,0.863,0.157,0.408,0.051,0.98,0.944,72.1,,,36.1,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
674,22.47,1,578.3,444.3,0.278,0.987,0.135,0.443,0.011,0.998,0.977,92.4,,,46.2,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
674,22.47,2,597.2,120.8,0.544,0.922,0.223,0.637,0.131,0.985,0.919,46.9,597.2,120.8,23.4,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
674,22.47,4,591.8,35.9,0.954,0.903,0.357,0.965,0.859,0.977,0.941,50.5,593.3,30.2,25.2,shoulders*0.5,-0.061,ok,0.3,center,center,False,0,2,False,0.0
674,22.47,5,510.8,216.2,0.41,0.863,0.157,0.408,0.051,0.98,0.944,72.1,,,36.1,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
675,22.5,1,579.1,446.7,0.299,0.986,0.131,0.46,0.012,0.998,0.975,91.7,,,45.9,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
675,22.5,2,592.0,122.6,0.456,0.931,0.175,0.579,0.082,0.989,0.913,41.1,,,20.5,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,1,2,False,0.333
675,22.5,4,593.2,34.5,0.943,0.897,0.308,0.958,0.822,0.978,0.938,49.9,594.9,28.9,24.9,shoulders*0.5,-0.0693,ok,0.3,center,center,False,0,2,False,0.0
675,22.5,5,510.6,218.4,0.38,0.915,0.136,0.448,0.032,0.993,0.944,64.5,,,32.2,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
676,22.53,1,579.1,446.7,0.299,0.986,0.131,0.46,0.012,0.998,0.975,91.7,,,45.9,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
