frame_idx,timestamp,track_id,x1,y1,x2,y2,conf,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf,kp10_x,kp10_y,kp10_conf,kp11_x,kp11_y,kp11_conf,kp12_x,kp12_y,kp12_conf,kp13_x,kp13_y,kp13_conf,kp14_x,kp14_y,kp14_conf,kp15_x,kp15_y,kp15_conf,kp16_x,kp16_y,kp16_conf
84,12.0,17,559.46,76.71,666.87,334.63,0.5083,575.42,115.74,0.4705,578.16,109.36,0.5911,578.88,107.68,0.061,588.66,111.46,0.9098,605.31,106.59,0.1602,589.06,148.54,0.9897,626.24,137.23,0.9489,563.9,198.38,0.9036,610.58,180.71,0.3972,544.04,208.92,0.5398,564.07,188.25,0.1756,607.41,252.52,0.9763,638.09,245.58,0.9624,612.21,326.28,0.6908,636.64,314.0,0.636,618.73,380.13,0.5472,635.1,364.37,0.5782
84,12.0,10,528.08,247.89,689.9,434.89,0.683,591.05,310.78,0.962,599.73,302.8,0.9567,582.04,303.14,0.9287,617.8,301.05,0.8385,569.35,302.09,0.4447,646.22,337.67,0.9953,555.6,332.03,0.9802,691.55,386.26,0.9697,527.18,371.94,0.8509,705.77,403.34,0.7698,517.13,401.8,0.5276,632.56,434.99,0.7767,571.33,430.84,0.645,652.71,473.04,0.0903,536.36,468.17,0.0457,669.32,491.04,0.0222,537.91,492.12,0.0101
84,12.0,15,379.52,159.62,595.85,486.07,0.4718,508.35,221.87,0.7501,512.34,216.54,0.8278,514.0,212.46,0.027,532.44,222.7,0.9644,539.62,212.2,0.0087,555.86,268.45,0.99,538.08,238.27,0.9645,531.36,335.98,0.9826,482.25,235.54,0.9574,508.73,387.41,0.9698,421.09,198.81,0.9807,543.92,379.6,0.92,532.5,366.44,0.9091,550.09,471.67,0.6487,532.35,462.11,0.7078,560.21,533.08,0.1609,536.65,521.91,0.2273
85,12.1429,1,530.7,330.35,735.39,875.89,0.8828,567.74,405.84,0.8683,571.76,396.72,0.9179,570.8,392.52,0.0491,607.21,388.05,0.9507,602.37,377.29,0.0072,652.82,448.16,0.9956,639.48,410.92,0.953,663.13,558.07,0.9936,635.92,489.47,0.8666,594.15,587.01,0.9896,582.71,530.58,0.9284,668.2,623.8,0.978,662.82,608.27,0.9512,696.72,749.27,0.9861,695.08,731.78,0.9709,700.82,834.45,0.922,705.74,822.5,0.8881
85,12.1429,2,687.67,451.16,833.06,890.0,0.864,692.41,564.56,0.2829,700.31,557.41,0.3089,714.19,547.03,0.0212,738.8,580.08,0.9484,769.16,550.84,0.0206,845.0,668.0,0.1384,754.45,613.6,0.9615,845.0,809.22,0.0034,748.17,717.49,0.274,817.18,865.94,0.0053,729.51,730.46,0.0643,838.79,878.59,0.1211,765.18,846.32,0.7734,805.69,890.0,0.001,738.64,890.0,0.024,814.86,879.08,0.0013,772.96,846.35,0.0093
85,12.1429,19,592.25,0.34,701.26,276.96,0.6225,612.96,22.61,0.9231,616.3,16.57,0.9426,609.32,18.37,0.3905,633.2,9.8,0.8757,612.2,14.82,0.0143,656.36,34.33,0.9813,619.56,35.77,0.7855,677.68,72.16,0.9346,613.15,66.82,0.0916,664.55,84.35,0.8899,608.86,85.49,0.079,661.09,129.01,0.9717,635.5,128.52,0.8891,669.3,208.21,0.9535,644.65,206.02,0.7037,674.56,272.5,0.9325,656.15,272.58,0.6911
85,12.1429,17,558.7,76.09,663.91,325.55,0.5586,576.18,115.58,0.4546,578.45,109.27,0.5752,579.91,107.7,0.0579,589.12,111.11,0.9044,607.99,106.46,0.1704,588.57,147.86,0.99,631.31,136.79,0.9501,565.74,199.26,0.8944,621.75,182.29,0.3381,545.67,210.21,0.4537,576.69,191.58,0.1101,605.41,252.04,0.9735,639.82,244.77,0.9569,605.21,324.7,0.6292,633.22,313.05,0.5577,611.04,380.29,0.4522,631.05,364.91,0.4697
85,12.1429,10,529.91,250.94,687.69,425.11,0.6012,593.59,314.4,0.9566,600.82,305.49,0.9489,584.11,307.3,0.9225,617.34,300.93,0.8081,571.35,305.69,0.4267,648.57,338.71,0.9939,559.38,335.17,0.9791,689.02,394.83,0.9416,531.62,376.61,0.8064,656.38,404.35,0.6011,522.35,402.33,0.4063,637.44,440.02,0.7054,578.57,436.07,0.5991,643.25,487.19,0.0651,546.88,483.72,0.0417,651.19,514.13,0.0183,548.59,513.23,0.0112
86,12.2857,1,529.58,327.14,733.45,875.78,0.8629,566.39,408.94,0.833,568.67,398.42,0.8872,568.09,396.17,0.0601,603.23,386.5,0.9369,599.63,380.53,0.0137,655.51,442.97,0.9957,638.57,405.09,0.9596,656.12,561.28,0.9874,625.04,488.7,0.8984,599.94,587.63,0.985,578.17,534.72,0.9611,660.17,622.72,0.9776,646.59,601.78,0.9614,676.39,759.33,0.966,667.67,731.33,0.9586,686.15,834.59,0.8754,685.83,814.31,0.9049
86,12.2857,2,676.34,472.33,821.05,890.0,0.8624,671.97,596.24,0.2234,674.78,586.08,0.2555,692.61,582.39,0.0075,710.3,607.21,0.976,756.57,592.09,0.0177,841.31,701.23,0.2517,741.25,657.32,0.9798,843.28,845.42,0.005,734.31,789.06,0.4345,803.51,882.9,0.0136,741.24,855.27,0.1397,830.17,890.0,0.0431,755.17,869.04,0.425,793.44,890.0,0.0008,721.75,889.26,0.0125,804.99,885.78,0.0011,757.13,849.82,0.0053
86,12.2857,19,585.97,4.39,695.25,284.0,0.4693,605.68,45.23,0.754,608.08,38.59,0.8516,603.52,40.34,0.2575,623.1,31.27,0.7925,613.02,34.96,0.0532,642.77,56.47,0.9792,624.48,50.54,0.7813,643.06,105.53,0.7598,619.8,85.5,0.1461,619.37,114.75,0.46,611.41,102.86,0.0959,652.93,142.91,0.9647,642.05,139.84,0.9234,659.58,215.25,0.9125,648.16,208.9,0.8509,671.05,273.38,0.7334,657.65,270.1,0.6615
86,12.2857,17,560.98,77.43,663.13,317.3,0.5765,576.07,114.64,0.3672,577.86,108.44,0.494,580.17,106.9,0.0529,587.46,110.68,0.9074,608.6,105.96,0.2242,589.0,147.64,0.9905,633.39,135.54,0.9672,571.11,203.57,0.8983,634.41,188.51,0.4659,550.17,215.27,0.3936,593.17,212.27,0.1078,604.3,247.49,0.9765,638.67,239.82,0.971,600.98,314.2,0.549,628.57,301.21,0.5444,606.06,366.87,0.3087,628.39,350.62,0.3826
86,12.2857,10,513.09,252.12,680.74,429.65,0.5509,583.19,316.38,0.9654,592.57,306.9,0.9652,574.58,306.31,0.8771,613.94,303.72,0.8723,565.62,302.5,0.2977,646.53,342.47,0.9887,553.63,326.39,0.9838,683.91,397.62,0.9016,523.3,360.06,0.9538,642.2,410.81,0.6045,502.92,402.42,0.8473,619.95,434.33,0.6259,558.26,424.02,0.6246,622.05,486.36,0.0835,530.6,478.71,0.0912,622.52,505.34,0.0387,527.92,504.27,0.033
87,12.4286,1,529.16,327.79,728.09,868.93,0.8261,567.18,408.8,0.8336,568.79,398.08,0.8667,568.39,396.52,0.0699,600.73,385.0,0.9173,597.53,381.04,0.0136,655.17,439.07,0.9919,634.27,406.03,0.9494,662.31,552.94,0.9608,625.78,486.56,0.8341,608.98,590.83,0.9683,583.3,533.72,0.9377,651.33,620.99,0.9633,631.5,600.6,0.9473,661.83,759.14,0.9497,648.67,731.24,0.9575,672.97,841.71,0.6991,663.58,817.25,0.8234
87,12.4286,2,664.49,489.52,811.2,890.0,0.8544,647.64,625.74,0.2192,649.18,614.39,0.2704,663.37,608.29,0.009,685.07,629.88,0.9745,722.44,610.01,0.0315,822.07,750.99,0.899,728.86,695.03,0.9862,823.21,890.0,0.0422,708.8,823.31,0.2179,748.51,884.65,0.0123,682.52,851.24,0.0147,796.1,890.0,0.0051,729.32,869.85,0.0272,752.19,890.0,0.0002,678.74,878.7,0.002,773.96,886.22,0.0003,718.09,861.01,0.0013
87,12.4286,19,588.81,1.91,695.55,278.84,0.4277,612.21,27.23,0.8888,615.61,21.05,0.9155,608.89,22.17,0.352,632.49,13.69,0.8295,613.09,16.78,0.0186,654.62,40.27,0.975,622.83,34.26,0.7856,661.49,89.19,0.8239,612.9,65.63,0.1027,638.97,92.52,0.6259,603.77,78.27,0.0645,658.52,130.83,0.9541,637.47,127.22,0.8461,663.85,208.71,0.9375,644.65,203.37,0.6379,669.89,270.17,0.927,655.12,267.37,0.6502
87,12.4286,17,559.64,79.71,662.59,322.15,0.5702,574.95,116.92,0.4405,577.24,111.38,0.5491,578.71,109.23,0.064,587.32,113.06,0.9004,603.46,106.98,0.1517,593.15,150.65,0.9905,620.69,133.06,0.9563,577.22,202.98,0.912,606.61,173.91,0.4342,557.81,195.72,0.5516,573.38,183.78,0.125,605.75,245.13,0.9777,630.17,236.02,0.9714,607.24,314.05,0.6401,627.14,300.2,0.6285,611.51,366.01,0.3684,629.84,349.26,0.4395
87,12.4286,10,503.06,251.15,681.42,436.03,0.5301,582.98,314.89,0.961,592.05,306.51,0.9695,574.89,305.73,0.8622,613.08,302.42,0.8985,566.39,300.7,0.2694,643.41,341.08,0.9889,551.58,323.95,0.9853,679.78,395.16,0.8932,520.68,360.43,0.9618,640.87,408.25,0.5964,503.77,403.68,0.8838,614.88,434.08,0.6952,554.61,424.49,0.6935,623.33,498.14,0.1175,535.35,493.75,0.1362,624.08,525.56,0.0444,533.95,527.55,0.0393
88,12.5714,1,531.55,320.35,732.15,868.05,0.799,564.08,405.69,0.694,564.53,396.1,0.7813,569.43,393.64,0.0379,591.97,390.59,0.9335,607.32,382.98,0.0239,650.78,443.95,0.9939,644.37,403.95,0.9197,660.61,553.41,0.9783,637.8,484.7,0.7027,605.25,594.15,0.9795,589.48,530.66,0.8874,651.55,618.87,0.9539,642.16,594.96,0.9018,650.56,757.5,0.9442,642.89,726.45,0.9397,670.6,851.27,0.7309,655.89,826.38,0.8393
88,12.5714,2,650.43,510.36,800.06,890.0,0.8643,630.36,643.21,0.1828,631.66,632.17,0.135,650.28,628.38,0.0031,662.98,651.44,0.9811,713.69,636.61,0.0134,812.57,770.28,0.9055,703.78,702.21,0.9809,810.29,890.0,0.0399,660.61,793.44,0.2512,721.13,890.0,0.0168,635.49,719.39,0.0496,768.46,890.0,0.0058,692.65,868.3,0.024,723.8,888.39,0.0005,647.22,874.29,0.0028,743.07,890.0,0.0006,699.08,862.18,0.0011
88,12.5714,19,588.25,4.26,694.94,285.34,0.4086,607.41,41.1,0.7973,609.66,34.8,0.8849,605.42,35.74,0.237,624.67,26.37,0.858,614.33,28.57,0.0331,647.42,50.96,0.983,623.66,43.55,0.7449,651.5,98.97,0.7984,618.03,77.42,0.0819,629.96,109.63,0.5663,610.33,97.22,0.0718,656.27,139.31,0.9733,641.41,135.15,0.9168,663.9,215.4,0.948,649.43,205.9,0.843,673.15,276.53,0.8821,660.93,272.08,0.7578
88,12.5714,17,558.64,79.9,662.85,327.63,0.6094,574.67,119.37,0.4561,576.97,113.42,0.5788,577.81,111.29,0.0631,587.35,113.4,0.8942,601.21,107.27,0.1289,594.58,152.11,0.9882,618.0,130.42,0.9277,586.17,208.77,0.8862,609.41,173.97,0.3287,562.77,213.44,0.4777,575.93,187.39,0.1035,607.37,248.69,0.9706,628.07,238.11,0.9604,611.39,320.64,0.6278,625.74,304.82,0.6431,616.61,372.87,0.3538,628.81,355.67,0.4606
89,12.7143,1,541.61,323.87,741.31,865.59,0.4039,566.78,407.02,0.6669,568.05,395.4,0.8193,571.27,394.57,0.0411,596.22,388.52,0.9356,606.55,384.15,0.0184,652.82,450.37,0.9739,635.04,407.47,0.8171,661.95,568.96,0.8438,625.79,483.52,0.7699,607.38,607.01,0.8096,582.95,525.45,0.9282,662.55,625.21,0.8408,639.59,601.03,0.756,634.41,755.4,0.7108,614.7,722.01,0.767,648.79,844.39,0.2859,634.24,833.79,0.4552
89,12.7143,2,640.11,536.3,791.52,890.0,0.7264,612.35,662.63,0.2102,613.06,651.84,0.1731,631.99,646.37,0.0039,646.17,674.68,0.986,697.16,655.31,0.0147,803.13,816.93,0.8808,688.55,737.15,0.986,794.91,890.0,0.007,651.03,849.2,0.2736,673.42,888.23,0.0054,620.71,874.82,0.0434,751.08,890.0,0.0007,673.29,868.96,0.0041,675.95,887.53,1e-04,587.61,869.62,0.002,692.78,890.0,0.0005,641.84,868.24,0.0018
89,12.7143,19,586.75,8.12,692.19,289.13,0.5586,604.03,53.53,0.8001,605.38,47.26,0.8802,602.6,48.02,0.1947,619.7,38.48,0.8615,615.27,40.09,0.0307,641.59,61.26,0.9835,629.28,51.4,0.7663,645.26,107.16,0.8217,627.96,83.35,0.1088,626.64,121.35,0.5799,618.33,104.9,0.093,652.65,142.35,0.9704,646.55,137.21,0.9097,658.74,217.0,0.9466,653.47,206.38,0.8379,669.72,277.11,0.8788,664.4,271.21,0.748
89,12.7143,17,558.22,79.54,663.03,331.38,0.504,575.27,117.13,0.4302,577.02,110.95,0.5414,578.44,109.37,0.0606,587.86,111.23,0.8699,602.6,106.48,0.1243,598.7,150.46,0.9839,619.82,131.84,0.8978,584.48,208.78,0.8838,610.28,178.23,0.2905,567.62,196.93,0.5435,583.11,180.37,0.1063,610.57,247.41,0.9597,628.89,237.78,0.936,612.57,322.2,0.5948,624.53,307.41,0.5197,620.1,374.93,0.3157,628.68,358.28,0.3432
90,12.8571,1,548.15,324.14,745.73,855.2,0.5603,562.87,406.31,0.738,564.08,395.85,0.8638,569.01,393.35,0.029,594.08,389.22,0.9618,608.52,380.5,0.0092,651.49,450.63,0.9871,643.39,403.67,0.8414,654.88,577.73,0.9446,632.59,485.65,0.7968,597.43,614.14,0.9032,586.21,530.98,0.9364,663.83,635.55,0.8732,647.9,609.91,0.7437,620.45,753.63,0.752,611.92,723.22,0.6952,641.54,851.41,0.2884,631.57,838.8,0.3236
90,12.8571,2,625.73,553.82,782.81,890.0,0.7444,598.96,676.06,0.1566,599.68,665.85,0.1622,621.49,660.83,0.0023,627.0,692.86,0.9885,694.56,674.24,0.0147,766.62,840.24,0.8565,686.05,745.26,0.9736,754.88,890.0,0.0111,654.79,845.64,0.5691,647.89,890.0,0.0124,614.72,883.82,0.2676,718.23,890.0,0.0024,666.31,869.96,0.0163,618.88,890.0,0.0002,562.76,883.49,0.0023,633.26,890.0,0.0011,609.8,846.1,0.0038
90,12.8571,19,589.24,7.94,693.19,288.64,0.6006,606.92,43.43,0.7971,608.85,37.39,0.8702,605.26,37.93,0.2159,623.93,29.31,0.8351,616.94,30.68,0.0316,643.43,54.15,0.9761,632.41,44.31,0.7464,646.95,99.98,0.7974,630.2,75.56,0.0998,629.79,113.08,0.5845,618.49,95.52,0.0801,652.83,137.16,0.9708,647.62,131.93,0.9148,657.73,213.34,0.9493,654.79,202.44,0.8318,669.83,276.69,0.8929,666.2,270.47,0.7553
90,12.8571,17,556.84,79.49,661.84,333.56,0.4297,578.5,119.26,0.6576,581.56,112.81,0.7177,579.43,111.51,0.1466,593.0,111.74,0.8429,597.74,107.62,0.1165,600.59,151.2,0.9761,614.03,131.26,0.8802,581.38,209.83,0.8344,597.71,175.32,0.2888,567.3,194.47,0.5,575.58,176.34,0.1171,609.82,247.3,0.9441,622.57,237.86,0.9228,611.62,321.4,0.5282,623.16,307.64,0.4977,619.64,377.62,0.2713,627.83,361.8,0.3201
91,13.0,1,564.24,322.01,715.28,700.66,0.7299,567.4,411.96,0.9345,571.04,400.47,0.9745,567.13,397.23,0.0986,605.64,384.0,0.9728,598.48,377.08,0.0042,647.43,439.99,0.9953,647.14,402.26,0.9461,666.88,571.66,0.9847,638.58,494.12,0.9382,593.15,588.26,0.9691,592.2,527.38,0.989,649.68,612.41,0.9079,653.58,586.84,0.885,590.52,690.83,0.1043,609.86,652.12,0.1042,615.96,704.66,0.0233,638.48,684.63,0.0254
91,13.0,2,614.56,586.55,767.84,890.0,0.7961,595.28,721.88,0.0828,592.15,714.98,0.1716,617.99,704.18,0.0022,614.97,737.58,0.9768,701.0,705.31,0.0934,726.42,861.81,0.783,714.52,748.1,0.9035,695.13,890.0,0.0127,658.73,828.14,0.1886,611.82,871.58,0.0118,616.88,844.0,0.1203,709.54,890.0,0.0071,703.65,858.77,0.0361,612.29,890.0,0.0006,577.03,860.58,0.0042,644.89,886.86,0.0015,629.74,827.78,0.0046
91,13.0,19,593.59,3.05,695.59,283.02,0.6389,613.27,21.92,0.9053,617.35,16.16,0.9199,610.41,16.87,0.2778,634.3,11.48,0.8573,615.24,13.43,0.013,652.42,39.89,0.9783,626.6,35.44,0.7735,661.76,86.35,0.8697,626.76,69.43,0.0958,641.13,93.15,0.699,616.19,83.29,0.068,658.48,129.5,0.9668,641.6,126.5,0.891,662.95,205.95,0.9527,654.42,200.1,0.7784,670.39,266.91,0.9332,664.75,263.83,0.7735
91,13.0,17,554.66,77.48,659.66,331.97,0.4072,577.49,119.5,0.7346,581.01,113.51,0.7959,579.36,111.79,0.1343,592.42,114.59,0.8945,599.55,109.23,0.0788,596.74,153.32,0.9764,610.12,132.86,0.882,575.94,212.47,0.8276,588.38,177.99,0.3187,559.53,215.73,0.4267,567.67,192.42,0.1293,606.6,249.38,0.9318,619.04,240.73,0.9088,608.58,323.28,0.4796,619.63,311.06,0.4634,618.35,379.44,0.2345,624.03,365.06,0.2786
91,13.0,10,517.61,245.09,685.6,417.99,0.5014,599.44,312.72,0.9947,607.68,302.36,0.9917,587.83,303.69,0.9964,620.19,296.28,0.6316,567.75,299.45,0.8544,648.01,341.11,0.9899,551.84,335.24,0.9736,675.82,403.31,0.8526,536.05,385.48,0.7532,639.88,420.31,0.4894,536.21,406.93,0.504,626.87,442.9,0.5712,565.12,438.5,0.5017,635.1,499.51,0.0482,540.61,498.21,0.0557,640.07,537.23,0.0155,543.52,538.7,0.0147
92,13.1429,1,564.35,328.46,712.66,688.1,0.7096,572.74,410.55,0.8802,574.3,399.3,0.9439,573.16,397.31,0.054,607.32,381.53,0.9619,604.52,377.73,0.0046,654.19,434.76,0.9958,650.2,402.63,0.96,670.84,563.29,0.9912,638.28,491.5,0.9598,595.67,588.51,0.9867,586.2,530.25,0.9914,660.13,621.46,0.971,653.64,602.78,0.9534,663.33,748.1,0.4579,653.37,718.77,0.3839,690.61,805.6,0.0784,668.94,787.7,0.0845
92,13.1429,2,604.38,615.9,755.27,890.0,0.8555,571.1,751.98,0.1745,570.41,743.95,0.2855,595.77,735.55,0.0031,599.64,762.97,0.9757,678.47,736.25,0.0371,733.45,846.06,0.7616,679.06,786.21,0.8419,766.86,890.0,0.017,639.95,838.06,0.0567,637.99,885.18,0.028,600.08,837.28,0.0824,731.49,890.0,0.0055,695.74,851.45,0.0151,664.45,870.66,0.0011,600.15,833.7,0.0043,691.58,875.92,0.0021,643.72,828.23,0.0049
92,13.1429,19,595.5,1.16,695.46,279.0,0.626,612.03,23.48,0.8612,615.87,17.81,0.8752,609.68,18.21,0.2151,632.61,12.72,0.8187,616.16,13.71,0.0149,651.24,40.97,0.9781,627.95,33.34,0.7479,659.55,88.32,0.8697,626.74,65.1,0.0928,634.11,91.47,0.6873,615.58,76.96,0.0674,658.38,130.91,0.964,643.23,126.38,0.8788,663.02,209.03,0.9501,655.43,200.7,0.7581,670.61,269.15,0.9341,665.16,264.67,0.7665
92,13.1429,10,513.03,245.64,683.71,418.58,0.5481,599.56,313.66,0.9937,607.15,303.07,0.9894,588.15,304.87,0.9946,619.22,296.79,0.6395,569.02,301.12,0.8028,648.97,339.42,0.9869,554.18,332.97,0.9699,673.35,402.84,0.8483,534.17,377.45,0.8346,627.39,416.37,0.5332,526.53,394.1,0.701,629.08,443.57,0.5872,567.45,438.23,0.5301,633.82,505.78,0.0681,539.82,503.61,0.069,636.56,541.15,0.0227,541.51,541.04,0.0186
93,13.2857,1,555.06,328.34,735.47,761.75,0.7744,574.2,410.14,0.8464,575.8,398.65,0.901,574.83,397.18,0.0312,608.63,380.7,0.9584,606.74,378.26,0.0049,656.17,433.06,0.9956,651.38,406.69,0.9721,671.68,563.26,0.9956,640.61,492.68,0.9516,592.19,588.59,0.9943,583.67,523.61,0.9802,659.47,646.19,0.982,654.79,632.16,0.9654,675.11,795.65,0.7877,669.09,772.94,0.6267,696.85,851.88,0.2019,684.59,836.41,0.1628
93,13.2857,2,601.89,652.85,748.53,890.0,0.7873,582.5,769.03,0.0247,575.42,766.85,0.0437,608.07,755.24,0.0103,570.9,796.25,0.7295,692.74,763.96,0.8397,622.69,876.04,0.2507,758.41,825.15,0.8369,637.48,884.64,0.0028,757.85,871.91,0.0293,593.61,857.47,0.0059,665.92,876.29,0.0372,671.37,890.0,0.0032,768.02,880.74,0.0149,692.51,860.92,0.0066,747.1,850.25,0.0399,706.31,877.64,0.0061,745.67,868.78,0.0115
93,13.2857,19,593.87,4.52,693.67,284.78,0.6214,607.3,40.89,0.6543,609.22,34.94,0.7552,606.57,35.2,0.118,624.35,27.73,0.7966,619.62,28.25,0.0297,645.59,52.13,0.9779,633.0,41.78,0.7637,646.73,98.09,0.7934,629.33,72.44,0.1132,624.37,102.45,0.5105,618.37,86.82,0.069,656.55,138.01,0.9715,650.11,132.24,0.9308,661.79,215.07,0.9413,658.19,203.28,0.873,672.07,276.53,0.8644,667.29,267.81,0.8005
93,13.2857,10,509.93,245.25,685.14,421.78,0.4818,596.57,316.05,0.9884,604.94,305.86,0.9852,586.46,306.42,0.9847,619.34,297.0,0.7393,569.81,298.46,0.623,649.58,340.54,0.9854,555.23,330.69,0.9614,670.8,404.65,0.862,534.67,377.67,0.7655,620.01,418.98,0.548,536.67,397.31,0.5606,624.69,450.68,0.5566,563.3,443.34,0.4904,623.25,511.7,0.0805,535.53,509.63,0.079,625.32,550.53,0.0262,538.16,550.1,0.0223
94,13.4286,1,547.41,328.1,747.66,807.75,0.8638,568.89,410.11,0.8997,571.31,398.81,0.9415,569.56,395.6,0.0406,606.99,381.11,0.9661,604.2,374.47,0.0056,650.98,437.93,0.9976,653.97,404.66,0.9762,669.76,564.6,0.9962,637.96,488.47,0.936,591.87,587.94,0.9942,581.25,526.17,0.9751,659.04,641.44,0.9827,668.95,624.31,0.9689,670.43,784.08,0.9319,707.71,753.65,0.9059,674.87,868.53,0.4382,727.0,847.09,0.4834
94,13.4286,2,591.05,681.88,738.73,890.0,0.6357,591.21,792.03,0.0032,575.14,790.09,0.0084,612.16,782.72,0.0034,553.98,818.36,0.7457,683.94,800.92,0.7916,572.65,890.0,0.0722,746.52,868.93,0.2896,575.29,869.95,0.0016,746.99,871.64,0.0062,602.51,851.61,0.0073,680.83,869.02,0.0248,631.54,890.0,0.0018,758.98,890.0,0.0041,673.3,869.35,0.0146,751.16,867.2,0.0281,692.53,872.3,0.0056,743.04,867.35,0.0049
94,13.4286,19,593.33,11.09,691.43,287.61,0.604,601.69,58.35,0.6495,603.03,52.24,0.7481,601.61,52.41,0.112,618.27,43.05,0.7819,617.6,43.22,0.0242,638.53,64.4,0.9738,634.63,52.37,0.8022,641.15,108.66,0.7496,633.11,78.63,0.143,622.37,119.31,0.4459,612.83,91.61,0.0874,653.29,139.25,0.969,653.38,132.71,0.9401,653.74,212.46,0.9486,658.11,199.87,0.9194,661.95,273.24,0.8919,663.09,266.7,0.8709
95,13.5714,1,542.94,324.06,755.17,832.47,0.9098,571.97,413.32,0.9028,573.26,401.87,0.9409,572.46,399.15,0.0395,606.79,382.48,0.9694,607.11,376.99,0.0062,649.71,441.08,0.9979,655.53,403.44,0.9811,665.34,564.71,0.9963,638.9,481.91,0.9364,591.0,587.95,0.9944,581.32,526.09,0.9744,658.76,624.25,0.9867,670.58,605.94,0.9761,673.14,746.85,0.9765,708.92,714.46,0.9674,683.57,831.4,0.8096,730.79,811.19,0.826
95,13.5714,2,592.03,704.07,743.14,890.0,0.6217,593.39,815.74,0.0053,576.46,813.7,0.0207,617.7,805.77,0.0078,560.13,839.76,0.828,700.52,820.46,0.9065,577.7,890.0,0.0319,773.26,881.09,0.1962,570.67,863.79,0.0012,776.64,878.44,0.0055,603.41,843.72,0.0128,712.94,863.08,0.0354,639.15,890.0,0.0008,779.35,890.0,0.0021,656.97,862.13,0.025,746.18,864.62,0.0521,678.96,868.93,0.0128,743.4,861.58,0.0133
95,13.5714,19,593.76,9.64,692.03,287.97,0.6132,605.0,48.12,0.682,606.79,41.75,0.7704,604.37,42.31,0.1173,622.91,32.95,0.7642,618.68,34.1,0.0196,643.58,56.13,0.9734,633.19,45.76,0.8017,646.71,102.81,0.7782,631.12,72.43,0.1598,624.48,110.94,0.4928,614.82,85.37,0.1007,655.93,135.42,0.9686,651.27,130.18,0.9382,661.82,209.31,0.9369,658.94,198.75,0.8961,669.79,270.83,0.8974,666.93,266.96,0.8595
96,13.7143,1,540.25,321.33,757.65,841.87,0.8761,570.28,414.13,0.8907,571.61,402.71,0.9425,570.54,399.9,0.0365,605.33,382.36,0.9703,604.39,376.76,0.0056,649.61,438.94,0.9978,653.83,402.56,0.9722,666.52,563.97,0.9964,638.77,483.72,0.9145,591.57,587.15,0.9945,580.44,527.89,0.9698,658.76,631.76,0.986,666.92,614.49,0.9708,679.62,762.75,0.9583,704.38,733.61,0.9312,694.72,839.94,0.6132,726.04,821.88,0.6074
96,13.7143,19,593.78,7.99,692.26,288.37,0.6046,608.62,41.68,0.6701,610.31,35.43,0.7422,606.75,36.65,0.1209,625.69,26.31,0.7326,616.75,29.46,0.0186,649.49,48.14,0.9706,629.71,42.16,0.7917,653.7,92.51,0.7985,628.42,71.19,0.1471,627.0,99.29,0.5454,613.71,83.51,0.0981,658.97,134.29,0.9722,647.63,130.8,0.935,665.0,208.87,0.9403,655.77,201.43,0.8464,672.78,270.37,0.8955,664.99,267.81,0.7737
97,13.8571,1,546.98,318.05,746.02,785.32,0.8811,570.24,415.75,0.8988,570.66,403.86,0.9525,570.13,401.21,0.0355,603.22,381.88,0.9741,604.39,376.87,0.004,650.02,438.2,0.9982,653.94,400.23,0.9582,665.41,567.47,0.9947,637.29,486.4,0.9385,590.12,589.18,0.9881,578.25,528.46,0.9864,660.49,639.12,0.9788,662.52,619.12,0.9619,680.4,781.98,0.7692,685.05,752.62,0.7321,693.42,854.36,0.0958,693.18,835.5,0.1149
97,13.8571,19,593.3,13.51,689.44,285.99,0.6576,601.26,60.17,0.7418,602.34,53.8,0.8247,600.16,54.83,0.1334,617.92,42.99,0.7968,613.4,45.64,0.0145,640.81,60.4,0.9717,628.79,53.42,0.8136,642.43,101.98,0.7556,627.83,79.71,0.163,615.6,110.6,0.4909,611.92,91.37,0.1173,656.17,137.45,0.9711,648.41,133.61,0.9444,661.87,209.23,0.9498,653.97,200.52,0.9073,670.22,269.65,0.8824,661.99,267.2,0.8128
97,13.8571,17,515.62,135.48,605.41,311.01,0.5652,568.64,189.37,0.9923,578.84,182.0,0.9954,562.55,180.03,0.9604,599.43,179.34,0.9509,557.46,174.33,0.2492,612.11,212.18,0.9908,559.45,203.44,0.9803,569.94,274.03,0.9795,538.76,255.8,0.8005,506.94,232.56,0.9798,502.26,227.19,0.7914,606.98,318.66,0.8193,564.21,311.41,0.7344,605.46,379.01,0.1607,538.86,367.84,0.0788,604.12,416.93,0.0277,534.99,405.52,0.0184
